ticket_id,category,priority,status,department,assigned_agent,created_date,resolved_date,resolution_hours,sla_breached,is_weekend
TKT-08134,Printer,Low,Closed,IT,Suresh Kumar,2024-01-12 02:19:24,2024-01-14 04:19:24,50.0,No,No
TKT-08135,Network,High,Resolved,IT,Priya Singh,2023-10-05 06:26:11,2023-10-05 20:26:11,14.0,No,No
TKT-08136,Printer,Medium,Resolved,HR,Neha Gupta,2023-07-09 12:09:35,2023-07-09 22:09:35,10.0,No,Yes
TKT-08137,Email,Low,Resolved,IT,Vikram Joshi,2023-06-29 18:30:23,2023-07-02 17:30:23,71.0,No,No
TKT-08138,Email,Medium,Open,HR,Neha Gupta,2024-04-10 16:02:59,,,,No
TKT-08139,Software,Medium,Closed,IT,Neha Gupta,2024-01-19 04:40:21,2024-01-20 19:40:21,39.0,No,No
TKT-08140,Access/Login,Low,Closed,Legal,Rohit Verma,2024-10-30 06:20:48,2024-11-01 06:20:48,48.0,No,No
TKT-08141,Email,Low,In Progress,Sales,Neha Gupta,2024-12-14 12:50:22,,,,Yes
TKT-08142,Printer,Medium,Closed,HR,Anjali Mehta,2023-07-26 19:59:01,2023-07-28 12:59:01,41.0,No,No
TKT-08143,Email,Low,Resolved,IT,Amit Sharma,2023-03-16 16:48:32,2023-03-17 19:48:32,27.0,No,No
TKT-08144,Software,Critical,In Progress,HR,Anjali Mehta,2023-05-17 17:07:18,,,,No
TKT-08145,Printer,Medium,Resolved,Finance,Suresh Kumar,2023-11-12 02:45:53,2023-11-13 05:45:53,27.0,No,Yes
TKT-08146,Access/Login,Critical,Resolved,Marketing,Vikram Joshi,2024-03-18 10:50:57,2024-03-18 12:50:57,2.0,No,No
TKT-08147,Access/Login,Medium,Resolved,IT,Priya Singh,2024-02-26 10:43:38,2024-02-28 22:43:38,60.0,Yes,No
TKT-08148,Email,Medium,Resolved,IT,Priya Singh,2023-10-13 14:34:09,2023-10-15 19:34:09,53.0,Yes,No
TKT-08149,Access/Login,Medium,In Progress,HR,Vikram Joshi,2024-05-02 09:33:42,,,,No
TKT-08150,Email,Medium,Closed,IT,Rohit Verma,2024-12-15 16:56:30,2024-12-17 05:56:30,37.0,No,Yes
TKT-08151,Software,High,Closed,Marketing,Neha Gupta,2023-08-06 07:31:19,2023-08-07 11:31:19,28.0,Yes,Yes
TKT-08152,Access/Login,High,Closed,HR,Suresh Kumar,2023-07-27 03:26:14,2023-07-27 07:26:14,4.0,No,No
TKT-08153,Email,Medium,Closed,Operations,Suresh Kumar,2023-10-19 23:04:26,2023-10-20 22:04:26,23.0,No,No
TKT-08154,Printer,Medium,Closed,HR,Neha Gupta,2024-03-08 12:32:22,2024-03-10 01:32:22,37.0,No,No
TKT-08155,Network,Medium,Resolved,IT,Anjali Mehta,2024-03-28 10:51:40,2024-03-28 16:51:40,6.0,No,No
TKT-08156,Email,High,Closed,Marketing,Rohit Verma,2023-07-18 16:36:53,2023-07-19 10:36:53,18.0,No,No
TKT-08157,Network,Medium,Resolved,IT,Rohit Verma,2024-09-02 18:36:46,2024-09-03 09:36:46,15.0,No,No
TKT-08158,Printer,Medium,Resolved,HR,Anjali Mehta,2024-01-26 01:44:57,2024-01-27 09:44:57,32.0,No,No
TKT-08159,Access/Login,Medium,In Progress,Marketing,Rohit Verma,2024-01-03 17:26:18,,,,No
TKT-08160,Email,Medium,Resolved,HR,Vikram Joshi,2023-03-31 04:57:22,2023-03-31 17:57:22,13.0,No,No
TKT-08161,Software,Low,Closed,Sales,Neha Gupta,2024-09-26 17:50:10,2024-09-28 09:50:10,40.0,No,No
TKT-08162,Printer,High,Resolved,Marketing,Neha Gupta,2024-01-02 18:57:38,2024-01-03 17:57:38,23.0,No,No
TKT-08163,Printer,Medium,Closed,Legal,Priya Singh,2023-06-21 06:30:25,2023-06-22 18:30:25,36.0,No,No
TKT-08164,Printer,High,Resolved,Operations,Priya Singh,2023-05-23 08:46:32,2023-05-24 06:46:32,22.0,No,No
TKT-08165,Network,Medium,Closed,Sales,Vikram Joshi,2023-01-13 17:39:41,2023-01-15 06:39:41,37.0,No,No
TKT-08166,Printer,Low,Open,Marketing,Priya Singh,2024-12-13 08:07:57,,,,No
TKT-08167,Access/Login,Medium,Resolved,Operations,Neha Gupta,2023-06-11 04:24:06,2023-06-11 11:24:06,7.0,No,Yes
TKT-08168,Hardware,Low,Closed,HR,Amit Sharma,2024-05-25 12:45:01,2024-05-26 03:45:01,15.0,No,Yes
TKT-08169,Printer,Medium,Resolved,HR,Neha Gupta,2023-11-18 03:19:20,2023-11-18 08:19:20,5.0,No,Yes
TKT-08170,Access/Login,High,Resolved,Operations,Anjali Mehta,2023-09-17 03:30:03,2023-09-17 17:30:03,14.0,No,Yes
TKT-08171,Access/Login,Medium,Closed,Sales,Amit Sharma,2023-01-31 01:49:25,2023-02-02 13:49:25,60.0,Yes,No
TKT-08172,Network,Critical,Resolved,HR,Vikram Joshi,2023-04-14 06:21:38,2023-04-14 16:21:38,10.0,Yes,No
TKT-08173,Hardware,Medium,Resolved,Finance,Neha Gupta,2024-05-24 23:04:08,2024-05-26 17:04:08,42.0,No,No
TKT-08174,Access/Login,Low,Closed,Legal,Neha Gupta,2023-05-11 08:47:34,2023-05-13 20:47:34,60.0,No,No
TKT-08175,Network,Low,Closed,Finance,Priya Singh,2024-10-24 16:03:00,2024-10-27 21:03:00,77.0,Yes,No
TKT-08176,Access/Login,High,Resolved,IT,Neha Gupta,2023-01-13 05:03:46,2023-01-13 19:03:46,14.0,No,No
TKT-08177,Email,Low,In Progress,IT,Rohit Verma,2023-12-08 14:19:17,,,,No
TKT-08178,Hardware,Medium,Closed,Finance,Amit Sharma,2024-07-27 19:47:36,2024-07-28 13:47:36,18.0,No,Yes
TKT-08179,Network,High,Resolved,Operations,Neha Gupta,2024-07-11 20:15:45,2024-07-12 01:15:45,5.0,No,No
TKT-08180,Network,Low,Resolved,Legal,Anjali Mehta,2023-01-12 18:45:07,2023-01-14 08:45:07,38.0,No,No
TKT-08181,Network,Low,Resolved,Marketing,Anjali Mehta,2024-10-07 22:09:15,2024-10-10 12:09:15,62.0,No,No
TKT-08182,Printer,Medium,Resolved,Finance,Suresh Kumar,2024-03-08 02:29:06,2024-03-10 02:29:06,48.0,No,No
TKT-08183,Printer,Low,Closed,HR,Priya Singh,2024-01-31 17:07:49,2024-02-03 22:07:49,77.0,Yes,No
TKT-08184,Access/Login,Low,Resolved,Sales,Anjali Mehta,2023-04-06 03:06:58,2023-04-06 15:06:58,12.0,No,No
TKT-08185,Printer,Medium,Open,Legal,Amit Sharma,2023-03-22 21:06:10,,,,No
TKT-08186,Network,Low,Resolved,Sales,Suresh Kumar,2024-11-28 02:31:06,2024-11-30 10:31:06,56.0,No,No
TKT-08187,Email,Medium,Resolved,Marketing,Neha Gupta,2024-09-05 04:48:29,2024-09-06 06:48:29,26.0,No,No
TKT-08188,Network,Critical,Resolved,Marketing,Suresh Kumar,2023-08-31 23:16:31,2023-09-01 05:16:31,6.0,Yes,No
TKT-08189,Software,High,Resolved,Finance,Amit Sharma,2023-07-10 12:53:53,2023-07-11 07:53:53,19.0,No,No
TKT-08190,Hardware,Medium,Resolved,Legal,Anjali Mehta,2023-12-22 08:42:26,2023-12-22 14:42:26,6.0,No,No
TKT-08191,Software,Low,In Progress,HR,Vikram Joshi,2023-01-15 01:17:41,,,,Yes
TKT-08192,Email,Medium,Resolved,Finance,Amit Sharma,2023-01-26 05:35:40,2023-01-26 13:35:40,8.0,No,No
TKT-08193,Email,Medium,Resolved,Sales,Anjali Mehta,2024-05-17 15:41:56,2024-05-19 17:41:56,50.0,Yes,No
TKT-08194,Access/Login,High,Resolved,Operations,Amit Sharma,2024-07-07 10:11:45,2024-07-07 20:11:45,10.0,No,Yes
TKT-08195,Hardware,Medium,Resolved,Legal,Neha Gupta,2024-01-29 18:13:24,2024-01-30 12:13:24,18.0,No,No
TKT-08196,Email,Low,Open,Marketing,Neha Gupta,2023-04-28 07:41:50,,,,No
TKT-08197,Hardware,High,Resolved,Operations,Anjali Mehta,2024-08-30 00:45:37,2024-08-31 00:45:37,24.0,No,No
TKT-08198,Network,High,In Progress,Legal,Vikram Joshi,2024-01-09 18:45:33,,,,No
TKT-08199,Printer,High,Open,HR,Neha Gupta,2024-10-23 15:34:26,,,,No
TKT-08200,Network,Medium,Resolved,Sales,Suresh Kumar,2023-07-01 07:21:36,2023-07-03 08:21:36,49.0,Yes,Yes
TKT-08201,Access/Login,Low,Open,Finance,Rohit Verma,2024-11-09 01:21:35,,,,Yes
TKT-08202,Access/Login,High,Resolved,Operations,Priya Singh,2023-07-10 12:28:47,2023-07-11 16:28:47,28.0,Yes,No
TKT-08203,Software,High,Resolved,IT,Vikram Joshi,2024-10-13 04:38:24,2024-10-13 22:38:24,18.0,No,Yes
TKT-08204,Access/Login,Low,Closed,Marketing,Priya Singh,2023-12-10 10:21:10,2023-12-12 01:21:10,39.0,No,Yes
TKT-08205,Network,High,Resolved,IT,Neha Gupta,2024-06-20 08:44:04,2024-06-20 10:44:04,2.0,No,No
TKT-08206,Email,Low,Closed,Sales,Anjali Mehta,2024-04-07 22:59:39,2024-04-09 21:59:39,47.0,No,Yes
TKT-08207,Printer,Low,Resolved,IT,Amit Sharma,2024-04-19 09:12:22,2024-04-20 00:12:22,15.0,No,No
TKT-08208,Printer,Critical,Resolved,Sales,Priya Singh,2024-11-13 12:26:19,2024-11-13 13:26:19,1.0,No,No
TKT-08209,Email,Medium,Open,Operations,Vikram Joshi,2024-05-28 13:06:47,,,,No
TKT-08210,Printer,Medium,Resolved,HR,Amit Sharma,2023-11-14 05:51:47,2023-11-15 16:51:47,35.0,No,No
TKT-08211,Email,Low,Closed,Sales,Rohit Verma,2023-11-16 19:52:04,2023-11-19 23:52:04,76.0,Yes,No
TKT-08212,Software,Medium,Open,IT,Neha Gupta,2024-05-04 02:03:30,,,,Yes
TKT-08213,Network,Medium,Open,Sales,Rohit Verma,2024-01-16 05:35:28,,,,No
TKT-08214,Access/Login,Medium,Resolved,Finance,Priya Singh,2023-02-22 04:07:33,2023-02-22 17:07:33,13.0,No,No
TKT-08215,Access/Login,Medium,Resolved,Legal,Priya Singh,2023-08-24 12:01:38,2023-08-24 22:01:38,10.0,No,No
TKT-08216,Hardware,Medium,Open,Finance,Priya Singh,2024-10-17 23:11:27,,,,No
TKT-08217,Email,Medium,Resolved,Sales,Priya Singh,2024-10-23 06:53:07,2024-10-25 09:53:07,51.0,Yes,No
TKT-08218,Printer,Medium,Open,IT,Suresh Kumar,2023-10-20 20:01:41,,,,No
TKT-08219,Hardware,Low,Resolved,IT,Anjali Mehta,2023-11-30 05:26:09,2023-12-01 18:26:09,37.0,No,No
TKT-08220,Hardware,Critical,Resolved,Sales,Priya Singh,2023-10-19 03:47:32,2023-10-19 07:47:32,4.0,No,No
TKT-08221,Printer,Low,Resolved,IT,Anjali Mehta,2024-12-08 16:13:51,2024-12-11 09:13:51,65.0,No,Yes
TKT-08222,Network,Critical,Resolved,Finance,Neha Gupta,2023-06-23 04:14:03,2023-06-23 11:14:03,7.0,Yes,No
TKT-08223,Email,Medium,Resolved,Marketing,Anjali Mehta,2023-12-31 23:05:17,2024-01-02 16:05:17,41.0,No,Yes
TKT-08224,Printer,Low,Resolved,IT,Vikram Joshi,2024-10-01 12:45:43,2024-10-04 15:45:43,75.0,Yes,No
TKT-08225,Network,Medium,Closed,Marketing,Rohit Verma,2024-10-17 01:11:02,2024-10-18 18:11:02,41.0,No,No
TKT-08226,Access/Login,Medium,Resolved,Operations,Amit Sharma,2024-03-29 11:22:55,2024-03-30 12:22:55,25.0,No,No
TKT-08227,Access/Login,Low,In Progress,Sales,Vikram Joshi,2023-08-08 03:23:16,,,,No
TKT-08228,Hardware,Medium,Resolved,Operations,Anjali Mehta,2023-02-24 03:51:58,2023-02-24 15:51:58,12.0,No,No
TKT-08229,Access/Login,High,Closed,IT,Amit Sharma,2023-09-24 18:39:10,2023-09-25 13:39:10,19.0,No,Yes
TKT-08230,Email,Low,Resolved,Marketing,Suresh Kumar,2023-09-08 18:47:09,2023-09-11 12:47:09,66.0,No,No
TKT-08231,Access/Login,Critical,Open,Marketing,Priya Singh,2024-07-26 05:13:00,,,,No
TKT-08232,Network,High,Resolved,Legal,Rohit Verma,2024-03-09 14:42:35,2024-03-10 04:42:35,14.0,No,Yes
TKT-08233,Network,Medium,In Progress,Legal,Amit Sharma,2024-05-22 14:04:16,,,,No
TKT-08234,Access/Login,Medium,Resolved,Finance,Rohit Verma,2023-09-13 17:12:54,2023-09-16 04:12:54,59.0,Yes,No
TKT-08235,Software,High,Closed,Operations,Vikram Joshi,2023-01-24 03:37:08,2023-01-24 19:37:08,16.0,No,No
TKT-08236,Email,High,Closed,Marketing,Priya Singh,2024-07-22 06:24:12,2024-07-23 06:24:12,24.0,No,No
TKT-08237,Hardware,Critical,Closed,Legal,Priya Singh,2024-04-02 06:04:43,2024-04-02 12:04:43,6.0,Yes,No
TKT-08238,Email,High,Resolved,Finance,Priya Singh,2024-01-24 16:53:24,2024-01-25 00:53:24,8.0,No,No
TKT-08239,Email,Medium,Closed,Marketing,Amit Sharma,2024-08-21 09:27:01,2024-08-22 16:27:01,31.0,No,No
TKT-08240,Software,Critical,Open,IT,Priya Singh,2024-05-23 06:25:15,,,,No
TKT-08241,Access/Login,Low,Open,Legal,Amit Sharma,2024-08-31 12:30:31,,,,Yes
TKT-08242,Hardware,Medium,Closed,IT,Suresh Kumar,2023-09-22 18:35:38,2023-09-23 21:35:38,27.0,No,No
TKT-08243,Network,Critical,Resolved,Finance,Amit Sharma,2024-08-31 16:40:35,2024-08-31 18:40:35,2.0,No,Yes
TKT-08244,Software,Medium,In Progress,HR,Suresh Kumar,2023-11-07 04:00:39,,,,No
TKT-08245,Hardware,Low,Closed,Legal,Amit Sharma,2023-10-06 18:15:45,2023-10-08 23:15:45,53.0,No,No
TKT-08246,Access/Login,High,Resolved,Legal,Neha Gupta,2024-01-04 13:58:02,2024-01-05 08:58:02,19.0,No,No
TKT-08247,Printer,Low,Closed,Finance,Neha Gupta,2023-02-19 12:22:37,2023-02-22 20:22:37,80.0,Yes,Yes
TKT-08248,Hardware,Low,Resolved,Finance,Vikram Joshi,2023-02-16 11:33:34,2023-02-20 03:33:34,88.0,Yes,No
TKT-08249,Access/Login,High,Closed,Legal,Vikram Joshi,2024-10-22 23:00:57,2024-10-23 18:00:57,19.0,No,No
TKT-08250,Printer,High,Closed,Operations,Rohit Verma,2024-12-09 10:35:26,2024-12-09 21:35:26,11.0,No,No
TKT-08251,Software,Low,Resolved,IT,Neha Gupta,2024-11-02 18:31:22,2024-11-03 04:31:22,10.0,No,Yes
TKT-08252,Hardware,Medium,Resolved,IT,Priya Singh,2023-07-01 22:13:00,2023-07-02 14:13:00,16.0,No,Yes
TKT-08253,Software,High,Closed,Sales,Rohit Verma,2024-06-24 06:04:54,2024-06-25 12:04:54,30.0,Yes,No
TKT-08254,Printer,High,Resolved,IT,Neha Gupta,2024-06-24 04:13:51,2024-06-24 10:13:51,6.0,No,No
TKT-08255,Printer,High,Open,Operations,Priya Singh,2023-01-25 13:56:49,,,,No
TKT-08256,Network,Low,Closed,HR,Amit Sharma,2024-08-10 14:52:04,2024-08-13 18:52:04,76.0,Yes,Yes
TKT-08257,Access/Login,High,In Progress,Sales,Priya Singh,2023-01-18 19:59:49,,,,No
TKT-08258,Software,Medium,Closed,IT,Priya Singh,2023-07-21 21:29:13,2023-07-23 11:29:13,38.0,No,No
TKT-08259,Email,Critical,Open,Marketing,Anjali Mehta,2023-05-17 08:27:19,,,,No
TKT-08260,Software,Medium,Resolved,Finance,Neha Gupta,2023-07-09 11:39:53,2023-07-10 08:39:53,21.0,No,Yes
TKT-08261,Printer,Medium,Resolved,Operations,Rohit Verma,2024-02-08 02:20:34,2024-02-10 14:20:34,60.0,Yes,No
TKT-08262,Access/Login,High,Resolved,IT,Anjali Mehta,2023-03-01 12:22:23,2023-03-02 00:22:23,12.0,No,No
TKT-08263,Software,Low,Resolved,Marketing,Anjali Mehta,2023-10-14 06:59:58,2023-10-15 12:59:58,30.0,No,Yes
TKT-08264,Printer,Medium,Closed,Finance,Anjali Mehta,2024-04-30 18:23:20,2024-05-01 07:23:20,13.0,No,No
TKT-08265,Software,Medium,Closed,Marketing,Priya Singh,2024-07-19 22:24:11,2024-07-20 22:24:11,24.0,No,No
TKT-08266,Network,High,Closed,Finance,Amit Sharma,2024-09-10 21:53:36,2024-09-11 22:53:36,25.0,Yes,No
TKT-08267,Software,Medium,Resolved,IT,Suresh Kumar,2023-09-30 01:35:51,2023-10-01 22:35:51,45.0,No,Yes
TKT-08268,Access/Login,High,Closed,Marketing,Suresh Kumar,2023-08-17 21:44:07,2023-08-18 01:44:07,4.0,No,No
TKT-08269,Email,Medium,Closed,Sales,Vikram Joshi,2024-02-11 05:03:06,2024-02-13 15:03:06,58.0,Yes,Yes
TKT-08270,Network,High,Closed,Finance,Anjali Mehta,2024-11-13 03:13:06,2024-11-13 17:13:06,14.0,No,No
TKT-08271,Access/Login,Low,Open,Operations,Rohit Verma,2023-09-01 07:15:54,,,,No
TKT-08272,Email,Medium,Closed,IT,Amit Sharma,2023-11-25 16:02:05,2023-11-26 23:02:05,31.0,No,Yes
TKT-08273,Software,High,Resolved,Operations,Vikram Joshi,2024-04-16 21:10:11,2024-04-17 01:10:11,4.0,No,No
TKT-08274,Network,Low,Resolved,Operations,Priya Singh,2024-05-23 05:39:04,2024-05-25 04:39:04,47.0,No,No
TKT-08275,Access/Login,Low,Resolved,Sales,Anjali Mehta,2024-09-04 17:05:32,2024-09-08 04:05:32,83.0,Yes,No
TKT-08276,Hardware,Critical,Resolved,Marketing,Rohit Verma,2023-06-10 07:01:50,2023-06-10 09:01:50,2.0,No,Yes
TKT-08277,Software,Critical,Resolved,Marketing,Anjali Mehta,2023-06-06 09:39:21,2023-06-06 10:39:21,1.0,No,No
TKT-08278,Access/Login,Medium,Resolved,HR,Priya Singh,2024-11-04 07:03:08,2024-11-05 03:03:08,20.0,No,No
TKT-08279,Access/Login,Low,Closed,Finance,Rohit Verma,2024-01-24 08:00:03,2024-01-27 22:00:03,86.0,Yes,No
TKT-08280,Hardware,Medium,Closed,Finance,Anjali Mehta,2024-09-21 15:04:35,2024-09-24 02:04:35,59.0,Yes,Yes
TKT-08281,Network,Medium,Resolved,Operations,Neha Gupta,2023-07-21 19:10:57,2023-07-23 02:10:57,31.0,No,No
TKT-08282,Printer,High,Resolved,Sales,Suresh Kumar,2024-02-01 05:47:54,2024-02-01 13:47:54,8.0,No,No
TKT-08283,Network,Low,Resolved,IT,Vikram Joshi,2023-03-14 12:07:29,2023-03-18 00:07:29,84.0,Yes,No
TKT-08284,Printer,High,Resolved,Operations,Priya Singh,2024-07-30 22:49:09,2024-07-31 05:49:09,7.0,No,No
TKT-08285,Hardware,High,Closed,Finance,Neha Gupta,2023-09-16 17:34:47,2023-09-17 05:34:47,12.0,No,Yes
TKT-08286,Email,Low,In Progress,HR,Vikram Joshi,2023-03-22 11:15:17,,,,No
TKT-08287,Access/Login,Medium,Resolved,Legal,Rohit Verma,2023-02-17 14:14:37,2023-02-19 04:14:37,38.0,No,No
TKT-08288,Access/Login,Low,Resolved,HR,Suresh Kumar,2023-12-08 13:17:46,2023-12-09 10:17:46,21.0,No,No
TKT-08289,Network,Low,Resolved,Operations,Priya Singh,2023-01-03 00:57:18,2023-01-05 12:57:18,60.0,No,No
TKT-08290,Printer,Low,Closed,IT,Anjali Mehta,2023-02-17 09:58:21,2023-02-18 02:58:21,17.0,No,No
TKT-08291,Software,High,Closed,IT,Rohit Verma,2023-08-11 16:08:52,2023-08-12 18:08:52,26.0,Yes,No
TKT-08292,Hardware,Medium,Closed,Legal,Vikram Joshi,2024-02-28 18:49:31,2024-03-01 12:49:31,42.0,No,No
TKT-08293,Email,Medium,Closed,HR,Vikram Joshi,2023-10-21 08:24:33,2023-10-22 19:24:33,35.0,No,Yes
TKT-08294,Access/Login,Low,Resolved,IT,Rohit Verma,2023-12-10 07:19:05,2023-12-10 20:19:05,13.0,No,Yes
TKT-08295,Software,High,Closed,Sales,Vikram Joshi,2024-01-30 07:39:17,2024-01-31 05:39:17,22.0,No,No
TKT-08296,Printer,Medium,Closed,HR,Anjali Mehta,2023-11-28 23:09:44,2023-11-30 02:09:44,27.0,No,No
TKT-08297,Software,Critical,Closed,HR,Amit Sharma,2024-02-07 07:25:28,2024-02-07 17:25:28,10.0,Yes,No
TKT-08298,Software,Low,Resolved,Legal,Amit Sharma,2024-04-22 12:49:06,2024-04-23 17:49:06,29.0,No,No
TKT-08299,Network,Medium,Closed,Marketing,Vikram Joshi,2023-05-28 11:47:52,2023-05-29 03:47:52,16.0,No,Yes
TKT-08300,Hardware,Medium,Resolved,HR,Amit Sharma,2024-04-27 17:44:03,2024-04-29 01:44:03,32.0,No,Yes
TKT-08301,Hardware,Low,Closed,Finance,Anjali Mehta,2024-02-25 03:39:17,2024-02-28 15:39:17,84.0,Yes,Yes
TKT-08302,Email,Low,Resolved,Sales,Anjali Mehta,2024-07-29 19:11:01,2024-07-30 10:11:01,15.0,No,No
TKT-08303,Network,Low,Closed,Finance,Priya Singh,2023-07-27 23:47:30,2023-07-30 07:47:30,56.0,No,No
TKT-08304,Network,High,Closed,IT,Neha Gupta,2023-12-23 15:06:38,2023-12-23 19:06:38,4.0,No,Yes
TKT-08305,Printer,High,Resolved,Legal,Suresh Kumar,2024-11-05 04:39:08,2024-11-05 11:39:08,7.0,No,No
TKT-08306,Software,Low,Closed,HR,Rohit Verma,2024-06-16 00:40:35,2024-06-19 15:40:35,87.0,Yes,Yes
TKT-08307,Hardware,High,Resolved,Finance,Priya Singh,2024-02-22 08:37:51,2024-02-22 22:37:51,14.0,No,No
TKT-08308,Printer,Critical,Resolved,HR,Amit Sharma,2024-07-01 22:46:59,2024-07-02 07:46:59,9.0,Yes,No
TKT-08309,Access/Login,Low,Resolved,HR,Vikram Joshi,2024-01-30 12:31:41,2024-02-02 05:31:41,65.0,No,No
TKT-08310,Email,Low,Closed,Sales,Suresh Kumar,2023-09-01 10:53:47,2023-09-04 11:53:47,73.0,Yes,No
TKT-08311,Email,Medium,Resolved,Sales,Neha Gupta,2023-02-05 06:02:08,2023-02-07 02:02:08,44.0,No,Yes
TKT-08312,Software,Critical,Closed,Legal,Anjali Mehta,2024-06-20 09:29:05,2024-06-20 10:29:05,1.0,No,No
TKT-08313,Hardware,Medium,Resolved,Sales,Suresh Kumar,2024-03-19 11:28:31,2024-03-20 21:28:31,34.0,No,No
TKT-08314,Email,Medium,Resolved,Finance,Rohit Verma,2023-11-28 23:15:04,2023-11-30 08:15:04,33.0,No,No
TKT-08315,Software,Medium,Resolved,Marketing,Neha Gupta,2023-11-30 05:58:08,2023-12-02 17:58:08,60.0,Yes,No
TKT-08316,Email,Low,Resolved,HR,Priya Singh,2024-09-21 11:42:31,2024-09-24 18:42:31,79.0,Yes,Yes
TKT-08317,Hardware,Medium,Closed,Marketing,Vikram Joshi,2023-12-17 17:40:01,2023-12-18 06:40:01,13.0,No,Yes
TKT-08318,Access/Login,Medium,Resolved,Operations,Amit Sharma,2024-07-16 20:24:53,2024-07-18 05:24:53,33.0,No,No
TKT-08319,Hardware,Medium,Resolved,Operations,Amit Sharma,2023-05-04 08:56:44,2023-05-05 07:56:44,23.0,No,No
TKT-08320,Printer,Low,Resolved,IT,Rohit Verma,2023-10-28 11:59:04,2023-10-30 11:59:04,48.0,No,Yes
TKT-08321,Access/Login,Medium,Closed,Marketing,Vikram Joshi,2023-11-28 20:33:08,2023-11-30 02:33:08,30.0,No,No
TKT-08322,Printer,High,Resolved,Operations,Priya Singh,2024-10-14 21:24:54,2024-10-15 05:24:54,8.0,No,No
TKT-08323,Network,Critical,Resolved,HR,Priya Singh,2023-08-23 15:26:25,2023-08-24 01:26:25,10.0,Yes,No
TKT-08324,Email,High,In Progress,Sales,Anjali Mehta,2024-06-09 19:30:03,,,,Yes
TKT-08325,Access/Login,High,In Progress,HR,Priya Singh,2024-03-23 12:27:41,,,,Yes
TKT-08326,Printer,Medium,In Progress,Finance,Anjali Mehta,2024-10-28 00:00:45,,,,No
TKT-08327,Email,Low,Resolved,Finance,Suresh Kumar,2023-05-18 00:00:55,2023-05-21 17:00:55,89.0,Yes,No
TKT-08328,Hardware,Low,Resolved,HR,Anjali Mehta,2024-08-07 07:25:26,2024-08-09 05:25:26,46.0,No,No
TKT-08329,Network,High,Closed,Sales,Amit Sharma,2024-05-28 16:22:58,2024-05-29 03:22:58,11.0,No,No
TKT-08330,Printer,Low,In Progress,Finance,Suresh Kumar,2023-09-16 18:05:04,,,,Yes
TKT-08331,Access/Login,Medium,Closed,Operations,Priya Singh,2024-02-24 19:40:46,2024-02-27 05:40:46,58.0,Yes,Yes
TKT-08332,Email,Low,Resolved,HR,Anjali Mehta,2023-05-13 15:10:39,2023-05-14 03:10:39,12.0,No,Yes
TKT-08333,Software,Medium,Open,IT,Anjali Mehta,2024-05-01 20:56:05,,,,No
TKT-08334,Printer,Medium,Resolved,HR,Rohit Verma,2023-06-13 12:33:56,2023-06-15 12:33:56,48.0,No,No
TKT-08335,Email,Low,Resolved,IT,Amit Sharma,2024-03-28 15:20:27,2024-03-30 17:20:27,50.0,No,No
TKT-08336,Hardware,Medium,Resolved,Marketing,Suresh Kumar,2023-01-21 14:44:30,2023-01-22 13:44:30,23.0,No,Yes
TKT-08337,Email,Low,In Progress,HR,Anjali Mehta,2023-10-29 20:22:28,,,,Yes
TKT-08338,Email,High,Open,Marketing,Anjali Mehta,2023-07-07 03:17:56,,,,No
TKT-08339,Hardware,Low,Closed,Marketing,Suresh Kumar,2024-03-20 00:45:24,2024-03-23 14:45:24,86.0,Yes,No
TKT-08340,Hardware,Medium,Resolved,Marketing,Vikram Joshi,2023-01-10 05:47:59,2023-01-12 03:47:59,46.0,No,No
TKT-08341,Network,Critical,Resolved,Finance,Vikram Joshi,2024-05-20 23:20:43,2024-05-21 04:20:43,5.0,Yes,No
TKT-08342,Network,Low,Closed,Operations,Priya Singh,2023-09-28 19:49:22,2023-09-30 20:49:22,49.0,No,No
TKT-08343,Software,Medium,Resolved,Finance,Rohit Verma,2023-12-20 01:31:43,2023-12-22 06:31:43,53.0,Yes,No
TKT-08344,Access/Login,Medium,Closed,IT,Anjali Mehta,2024-12-17 21:32:12,2024-12-18 04:32:12,7.0,No,No
TKT-08345,Email,Low,Closed,Finance,Amit Sharma,2023-04-18 08:28:11,2023-04-19 01:28:11,17.0,No,No
TKT-08346,Access/Login,Critical,Closed,HR,Amit Sharma,2023-11-20 04:47:48,2023-11-20 14:47:48,10.0,Yes,No
TKT-08347,Access/Login,High,Closed,Finance,Priya Singh,2024-08-15 07:44:37,2024-08-15 09:44:37,2.0,No,No
TKT-08348,Network,Low,Resolved,Operations,Anjali Mehta,2023-07-13 17:52:54,2023-07-16 04:52:54,59.0,No,No
TKT-08349,Access/Login,High,Resolved,Operations,Rohit Verma,2023-08-10 18:47:20,2023-08-11 13:47:20,19.0,No,No
TKT-08350,Access/Login,High,Open,Operations,Suresh Kumar,2023-04-01 07:51:36,,,,Yes
TKT-08351,Access/Login,Medium,Resolved,Finance,Suresh Kumar,2024-06-10 06:59:57,2024-06-10 19:59:57,13.0,No,No
TKT-08352,Network,Low,Closed,Sales,Vikram Joshi,2024-06-23 10:15:47,2024-06-26 17:15:47,79.0,Yes,Yes
TKT-08353,Hardware,Medium,Open,HR,Amit Sharma,2024-02-11 19:29:14,,,,Yes
TKT-08354,Network,Critical,Closed,Finance,Amit Sharma,2023-05-11 22:35:57,2023-05-12 00:35:57,2.0,No,No
